LI,241.535,27
LI,241.535,27
PY,241.62,598
LI,241.638,27
PY,241.732,596
LI,241.741,28
PY,241.828,596
LI,241.844,27
LI,241.947,27
LI,241.947,27
PY,242.02,603
LI,242.05,25
PY,242.132,601
LI,242.153,28
PY,242.229,601
LI,242.257,25
PY,242.325,601
PY,242.437,598
LI,242.463,28
PY,242.532,601
LI,242.566,27
LI,242.669,28
LI,242.669,28
PY,242.724,615
LI,242.772,27
PY,242.836,598
LI,242.876,25
PY,242.932,613
LI,242.979,25
PY,243.029,601
LI,243.082,28
LI,243.185,25
PY,243.332,601
PY,243.332,601
PY,243.332,601
PY,243.428,603
PY,243.428,603
LI,243.495,25
PY,243.54,601
LI,243.598,27
LI,243.701,27
LI,243.701,27
PY,243.733,601
LI,243.907,24
LI,243.907,24
PY,244.037,601
PY,244.037,601
PY,244.037,601
LI,244.113,23
PY,244.132,603
LI,244.217,24
PY,244.245,601
LI,244.32,27
LI,244.423,25
PY,244.437,603
LI,244.526,24
PY,244.549,603
LI,244.629,24
PY,244.645,601
LI,244.732,24
PY,244.741,601
LI,244.836,27
PY,244.837,601
LI,244.939,28
PY,244.949,601
PY,245.254,601
PY,245.254,601
LI,245.351,27
LI,245.351,27
PY,245.445,601
LI,245.455,28
PY,245.541,603
LI,245.558,25
PY,245.653,598
LI,245.661,25
PY,245.749,603
PY,245.846,601
LI,245.867,28
PY,245.957,606
PY,246.054,601
LI,246.074,27
PY,246.149,603
LI,246.177,27
LI,246.28,25
LI,246.28,25
PY,246.357,601
LI,246.383,27
LI,246.486,24
PY,246.549,601
LI,246.589,23
LI,246.692,25
LI,246.692,25
PY,246.854,603
LI,246.899,27
PY,246.949,603
LI,247.002,27
PY,247.062,601
PY,247.157,601
PY,247.157,601
LI,247.208,25
PY,247.253,601
LI,247.311,24
PY,247.365,601
PY,247.462,601
PY,247.462,601
LI,247.518,27
PY,247.558,603
LI,247.621,24
PY,247.654,601
PY,247.766,601
LI,247.827,25
PY,247.862,603
LI,247.93,25
PY,248.069,601
PY,248.069,601
LI,248.137,27
PY,248.166,601
LI,248.24,25
PY,248.262,613
LI,248.343,24
PY,248.566,603
PY,248.566,603
PY,248.566,603
PY,248.566,603
LI,248.653,25
PY,248.662,601
LI,248.756,27
PY,248.774,601
PY,248.871,603
PY,248.966,601
PY,248.966,601
LI,249.065,25
PY,249.079,603
PY,249.174,601
PY,249.174,601
PY,249.27,601
LI,249.271,25
LI,249.375,24
LI,249.375,24
PY,249.478,601
PY,249.478,601
PY,249.575,601
LI,249.581,23
PY,249.671,601
LI,249.684,23
PY,249.783,601
LI,249.787,23
PY,249.879,601
LI,249.89,25
PY,249.974,601
PY,250.071,601
LI,250.097,24
LI,250.2,24
LI,250.2,24
LI,250.303,24
LI,250.303,24
PY,250.375,601
PY,250.487,603
PY,250.583,603
LI,250.613,24
PY,250.679,603
LI,250.716,24
PY,250.776,603
LI,250.922,24
PY,250.983,601
LI,251.025,24
PY,251.079,603
LI,251.128,25
PY,251.191,601
LI,251.232,25
PY,251.287,601
LI,251.335,23
LI,251.438,25
LI,251.438,25
PY,251.48,601
LI,251.541,24
PY,251.592,601
LI,251.644,24
PY,251.688,601
LI,251.747,27
PY,251.783,603
LI,251.85,27
PY,251.896,601
LI,252.057,29
LI,252.057,29
PY,252.087,603
LI,252.16,24
PY,252.184,603
LI,252.263,27
PY,252.296,601
LI,252.366,27
PY,252.392,603
LI,252.469,27
PY,252.488,601
PY,252.6,601
PY,252.6,601
LI,252.676,24
PY,252.696,603
PY,252.888,603
PY,252.888,603
LI,252.985,25
PY,253,601
LI,253.088,25
PY,253.096,601
LI,253.192,25
PY,253.192,603
LI,253.295,27
PY,253.304,603
LI,253.398,25
PY,253.4,601
PY,253.496,601
LI,253.501,25
PY,253.593,603
LI,253.604,24
LI,253.707,24
LI,253.707,24
PY,253.8,603
LI,253.914,28
LI,253.914,28
PY,254.008,603
PY,254.104,601
LI,254.12,27
LI,254.12,27
PY,254.297,598
LI,254.326,24
LI,254.43,24
LI,254.43,24
PY,254.505,601
LI,254.533,27
PY,254.6,601
LI,254.739,28
LI,254.739,28
PY,254.808,603
PY,254.904,603
PY,254.904,603
LI,254.945,25
PY,255.001,601
LI,255.048,28
PY,255.112,601
LI,255.152,25
PY,255.209,601
LI,255.255,25
PY,255.305,603
LI,255.358,25
PY,255.417,601
PY,255.513,601
PY,255.513,601
LI,255.564,24
PY,255.608,601
LI,255.667,25
PY,255.72,601
LI,255.771,25
LI,255.874,25
LI,255.874,25
PY,255.913,601
LI,255.977,25
PY,256.009,601
PY,256.121,601
PY,256.121,601
LI,256.183,27
PY,256.217,601
