LI,309.29,27
LI,309.393,37
LI,309.393,37
LI,309.496,28
LI,309.496,28
PY,309.585,0
LI,309.599,25
LI,309.702,22
LI,309.702,22
PY,309.793,0
LI,309.805,28
PY,309.889,0
LI,309.909,27
PY,310.001,0
LI,310.012,39
LI,310.115,34
LI,310.115,34
PY,310.194,0
LI,310.218,29
LI,310.321,29
LI,310.321,29
PY,310.402,0
LI,310.424,22
PY,310.497,0
LI,310.527,25
PY,310.593,0
LI,310.631,22
PY,310.69,0
PY,310.801,0
LI,311.146,28
LI,311.146,28
LI,311.146,28
LI,311.146,28
LI,311.146,28
LI,311.146,28
LI,311.146,28
PY,311.202,0
LI,311.249,20
PY,311.297,0
LI,311.352,25
PY,311.393,0
LI,311.456,23
PY,311.505,0
LI,311.559,33
LI,311.662,19
LI,311.662,19
PY,311.698,0
LI,311.765,29
PY,311.81,0
LI,311.868,25
LI,311.971,30
LI,311.971,30
PY,312.002,0
PY,312.097,0
PY,312.097,0
LI,312.178,19
PY,312.21,0
LI,312.281,35
PY,312.307,0
LI,312.384,29
PY,312.402,0
LI,312.487,28
PY,312.498,0
LI,312.59,34
PY,312.61,0
LI,312.693,27
PY,312.706,0
LI,312.796,29
PY,312.802,0
PY,312.914,0
PY,312.914,0
PY,313.01,0
PY,313.01,0
PY,313.105,0
LI,313.106,28
LI,313.209,27
LI,313.209,27
LI,313.312,27
PY,313.314,0
PY,313.41,0
LI,313.415,23
PY,313.506,0
PY,313.618,0
LI,313.621,22
PY,313.714,0
PY,313.81,0
LI,313.828,20
PY,313.907,0
LI,313.931,30
PY,314.019,0
LI,314.034,32
PY,314.114,0
LI,314.137,29
PY,314.21,0
LI,314.24,32
PY,314.322,0
LI,314.343,29
PY,314.418,0
LI,314.446,24
PY,314.514,0
LI,314.55,34
PY,314.611,0
LI,314.653,28
PY,314.722,0
LI,314.756,28
PY,314.819,0
LI,314.859,33
PY,314.914,0
LI,314.962,33
PY,315.027,0
PY,315.122,0
LI,315.168,25
PY,315.218,0
LI,315.272,28
PY,315.315,0
LI,315.375,34
PY,315.426,0
LI,315.478,24
LI,315.581,28
LI,315.581,28
LI,315.684,27
PY,315.714,0
LI,315.787,29
PY,315.827,0
LI,315.89,22
PY,315.922,0
LI,315.993,27
PY,316.019,0
LI,316.097,23
PY,316.13,0
PY,316.227,0
PY,316.227,0
LI,316.303,25
PY,316.323,0
LI,316.406,28
PY,316.419,0
PY,316.531,0
PY,316.531,0
PY,316.627,0
PY,316.627,0
LI,316.818,24
PY,316.834,0
LI,316.922,34
PY,316.931,0
LI,317.025,28
PY,317.027,0
PY,317.123,0
LI,317.128,19
LI,317.231,25
PY,317.235,0
PY,317.331,0
LI,317.334,20
LI,317.437,25
LI,317.437,25
PY,317.524,0
LI,317.54,20
PY,317.636,0
LI,317.644,20
LI,317.747,29
PY,317.827,0
LI,317.85,30
PY,317.939,0
LI,317.953,27
PY,318.035,0
LI,318.056,33
PY,318.131,0
LI,318.159,29
LI,318.262,23
LI,318.262,23
PY,318.34,0
LI,318.366,29
PY,318.436,0
LI,318.469,34
PY,318.531,0
LI,318.572,28
PY,318.644,0
LI,318.675,28
LI,318.778,29
LI,318.778,29
PY,318.835,0
LI,318.881,33
PY,318.931,0
LI,318.984,22
PY,319.043,0
LI,319.087,25
PY,319.14,0
PY,319.236,0
PY,319.236,0
LI,319.294,25
PY,319.348,0
LI,319.397,24
PY,319.444,0
LI,319.5,27
PY,319.539,0
LI,319.603,23
PY,319.635,0
LI,319.706,34
PY,319.747,0
LI,319.809,24
PY,319.843,0
LI,319.913,24
PY,319.94,0
LI,320.016,28
PY,320.052,0
LI,320.119,24
PY,320.148,0
LI,320.222,25
PY,320.244,0
LI,320.325,24
PY,320.339,0
PY,320.451,0
LI,320.531,32
PY,320.548,0
PY,320.644,0
PY,320.644,0
LI,320.738,28
LI,320.841,25
PY,320.852,0
LI,320.944,23
PY,320.948,0
LI,321.047,27
LI,321.047,27
PY,321.156,0
PY,321.156,0
PY,321.251,0
LI,321.253,34
PY,321.348,0
LI,321.356,24
LI,321.46,28
LI,321.46,28
LI,321.563,29
LI,321.563,29
LI,321.666,24
LI,321.666,24
LI,321.769,28
LI,321.769,28
PY,321.86,0
LI,321.872,19
PY,321.956,0
LI,321.975,32
PY,322.053,0
LI,322.078,23
PY,322.148,0
LI,322.182,19
PY,322.261,0
LI,322.285,30
PY,322.356,0
LI,322.388,29
PY,322.452,0
LI,322.491,27
PY,322.564,0
LI,322.594,29
PY,322.66,0
PY,322.757,0
LI,322.8,34
PY,322.853,0
LI,322.903,29
PY,322.965,0
LI,323.007,20
LI,323.11,24
LI,323.11,24
PY,323.156,0
LI,323.213,25
PY,323.268,0
LI,323.316,25
PY,323.364,0
LI,323.419,19
PY,323.461,0
LI,323.522,32
PY,323.557,0
LI,323.625,27
LI,323.728,23
PY,323.765,0
LI,323.832,25
PY,323.861,0
LI,323.935,22
PY,323.956,0
LI,324.038,25
PY,324.068,0
LI,324.141,25
PY,324.165,0
LI,324.244,24
PY,324.261,0
LI,324.347,30
PY,324.373,0
PY,324.469,0
PY,324.469,0
LI,324.554,28
PY,324.565,0
LI,324.657,22
PY,324.661,0
LI,324.76,27
PY,324.773,0
PY,324.87,0
PY,324.87,0
PY,324.965,0
LI,324.966,27
PY,325.078,0
PY,325.078,0
LI,325.172,23
PY,325.173,0
PY,325.269,0
LI,325.275,28
PY,325.366,0
LI,325.379,30
LI,325.482,23
LI,325.482,23
PY,325.574,0
LI,325.585,33
PY,325.67,0
LI,325.688,33
PY,325.765,0
LI,325.791,28
PY,325.878,0
LI,325.894,24
PY,325.973,0
LI,325.997,28
PY,326.07,0
LI,326.101,32
LI,326.204,32
LI,326.204,32
PY,326.278,0
LI,326.307,35
PY,326.374,0
LI,326.41,28
LI,326.513,25
LI,326.513,25
PY,326.582,0
LI,326.616,37
PY,326.678,0
LI,326.719,29
PY,326.775,0
LI,326.822,28
PY,326.887,0
LI,326.926,34
PY,326.982,0
LI,327.029,28
PY,327.078,0
LI,327.132,28
PY,327.174,0
LI,327.235,23
PY,327.286,0
LI,327.338,34
PY,327.382,0
LI,327.441,22
PY,327.479,0
LI,327.544,27
PY,327.575,0
LI,327.648,28
PY,327.687,0
LI,327.751,22
PY,327.782,0
LI,327.854,23
PY,327.878,0
LI,327.957,30
PY,327.99,0
LI,328.06,33
PY,328.086,0
LI,328.163,23
PY,328.183,0
LI,328.266,28
PY,328.279,0
LI,328.369,20
PY,328.391,0
LI,328.473,23
PY,328.487,0
LI,328.576,32
PY,328.582,0
LI,328.679,30
PY,328.695,0
LI,328.782,19
PY,328.79,0
LI,328.885,23
PY,328.887,0
LI,328.988,28
LI,328.988,28
PY,329.095,0
PY,329.095,0
PY,329.191,0
LI,329.195,28
LI,329.298,32
LI,329.298,32
PY,329.384,0
LI,329.401,34
PY,329.495,0
LI,329.504,27
LI,329.607,29
LI,329.607,29
LI,329.71,33
LI,329.71,33
LI,329.813,24
PY,329.895,0
LI,329.916,32
PY,329.991,0
LI,330.02,32
PY,330.103,0
LI,330.123,34
PY,330.199,0
LI,330.226,25
PY,330.296,0
PY,330.392,0
LI,330.535,22
LI,330.535,22
LI,330.535,22
PY,330.599,0
LI,330.638,19
PY,330.695,0
LI,330.742,29
PY,330.791,0
LI,330.845,34
PY,330.903,0
LI,330.948,33
PY,331,0
LI,331.051,23
PY,331.096,0
LI,331.154,25
PY,331.208,0
LI,331.257,28
PY,331.304,0
LI,331.36,42
PY,331.399,0
LI,331.463,24
PY,331.495,0
LI,331.567,34
PY,331.607,0
LI,331.67,25
PY,331.703,0
LI,331.773,29
PY,331.8,0
LI,331.876,30
PY,331.912,0
LI,331.979,24
PY,332.008,0
LI,332.082,28
PY,332.104,0
LI,332.185,32
PY,332.199,0
LI,332.289,34
PY,332.312,0
PY,332.407,0
PY,332.407,0
PY,332.504,0
PY,332.504,0
LI,332.598,22
PY,332.6,0
LI,332.701,28
PY,332.712,0
LI,332.804,18
PY,332.808,0
PY,332.904,0
LI,332.907,25
LI,333.01,27
PY,333.016,0
PY,333.112,0
LI,333.114,29
PY,333.207,0
LI,333.217,19
PY,333.304,0
LI,333.32,23
LI,333.423,23
LI,333.423,23
LI,333.526,27
PY,333.608,0
LI,333.629,23
PY,333.72,0
LI,333.732,25
PY,333.816,0
LI,333.836,24
PY,333.912,0
LI,333.939,29
LI,334.042,24
LI,334.042,24
PY,334.119,0
LI,334.145,24
PY,334.216,0
LI,334.248,32
PY,334.312,0
LI,334.351,23
PY,334.424,0
LI,334.454,23
PY,334.52,0
LI,334.557,29
PY,334.616,0
LI,334.661,33
PY,334.712,0
LI,334.764,28
PY,334.824,0
LI,334.867,33
LI,334.97,28
LI,334.97,28
PY,335.016,0
LI,335.073,24
PY,335.112,0
LI,335.176,23
PY,335.224,0
LI,335.279,29
PY,335.32,0
LI,335.383,32
PY,335.416,0
LI,335.486,32
LI,335.589,28
LI,335.589,28
PY,335.625,0
LI,335.692,28
PY,335.721,0
PY,335.816,0
PY,335.816,0
PY,335.929,0
PY,335.929,0
LI,336.001,34
PY,336.024,0
LI,336.104,20
PY,336.12,0
LI,336.208,30
PY,336.232,0
LI,336.311,29
PY,336.328,0
LI,336.414,25
PY,336.425,0
LI,336.517,27
PY,336.521,0
LI,336.62,22
PY,336.633,0
LI,336.723,35
LI,336.826,25
LI,336.826,25
LI,336.93,32
PY,336.936,0
PY,337.032,0
LI,337.033,29
LI,337.136,27
LI,337.136,27
PY,337.225,0
LI,337.239,25
PY,337.337,0
LI,337.342,22
PY,337.433,0
LI,337.445,34
PY,337.529,0
LI,337.548,30
PY,337.641,0
LI,337.651,22
LI,337.755,27
PY,337.833,0
LI,337.858,22
PY,337.929,0
LI,337.961,23
PY,338.041,0
PY,338.137,0
LI,338.167,29
PY,338.233,0
LI,338.27,19
PY,338.329,0
LI,338.373,29
PY,338.441,0
LI,338.477,23
PY,338.536,0
LI,338.58,34
PY,338.633,0
LI,338.683,25
PY,338.746,0
LI,338.786,23
PY,338.841,0
LI,338.889,34
PY,338.937,0
LI,338.992,23
PY,339.033,0
LI,339.095,19
PY,339.145,0
LI,339.198,32
PY,339.241,0
LI,339.302,27
PY,339.338,0
LI,339.405,20
PY,339.449,0
LI,339.508,28
PY,339.546,0
PY,339.641,0
PY,339.641,0
LI,339.714,20
LI,339.817,22
PY,339.849,0
LI,339.92,28
PY,339.945,0
LI,340.023,29
PY,340.041,0
LI,340.127,25
PY,340.138,0
LI,340.23,24
PY,340.25,0
LI,340.333,22
PY,340.346,0
LI,340.436,29
PY,340.441,0
LI,340.539,27
PY,340.553,0
LI,340.642,23
PY,340.649,0
PY,340.745,0
LI,340.849,24
PY,340.857,0
PY,340.953,0
PY,340.953,0
LI,341.055,24
LI,341.055,24
PY,341.146,0
LI,341.158,29
PY,341.258,0
LI,341.261,28
PY,341.353,0
LI,341.364,22
PY,341.449,0
LI,341.467,28
PY,341.546,0
LI,341.57,25
PY,341.657,0
LI,341.674,27
LI,341.777,35
LI,341.777,35
PY,341.85,0
LI,341.88,29
PY,341.962,0
LI,341.983,22
PY,342.058,0
LI,342.086,25
LI,342.189,27
LI,342.189,27
LI,342.292,28
PY,342.361,0
LI,342.396,27
PY,342.458,0
LI,342.499,23
PY,342.554,0
LI,342.602,27
PY,342.666,0
LI,342.705,27
PY,342.762,0
LI,342.808,23
PY,342.858,0
LI,342.911,30
PY,342.953,0
LI,343.014,28
PY,343.066,0
LI,343.118,23
PY,343.163,0
LI,343.221,23
PY,343.258,0
LI,343.324,28
PY,343.354,0
LI,343.427,20
PY,343.466,0
LI,343.53,25
PY,343.562,0
LI,343.633,23
PY,343.658,0
LI,343.736,23
PY,343.77,0
LI,343.839,20
PY,343.866,0
LI,343.943,25
PY,343.963,0
LI,344.046,27
PY,344.058,0
LI,344.149,24
PY,344.17,0
LI,344.252,28
PY,344.266,0
LI,344.355,30
PY,344.362,0
LI,344.458,34
PY,344.474,0
PY,344.57,0
PY,344.57,0
PY,344.667,0
PY,344.667,0
PY,344.763,0
LI,344.768,20
LI,344.871,23
PY,344.875,0
LI,344.974,24
LI,344.974,24
LI,345.077,13
LI,345.077,13
PY,345.163,0
LI,345.18,22
PY,345.274,0
LI,345.283,25
LI,345.386,30
LI,345.386,30
PY,345.467,0
LI,345.49,19
PY,345.579,0
LI,345.593,22
PY,345.675,0
LI,345.696,28
PY,345.77,0
LI,345.799,24
PY,345.883,0
LI,345.902,27
PY,345.978,0
LI,346.005,24
PY,346.075,0
LI,346.108,24
PY,346.171,0
LI,346.211,27
PY,346.283,0
LI,346.315,23
PY,346.379,0
LI,346.418,37
PY,346.475,0
LI,346.521,29
PY,346.57,0
LI,346.624,22
PY,346.683,0
LI,346.727,27
PY,346.778,0
LI,346.83,32
PY,346.875,0
LI,346.933,30
PY,346.986,0
LI,347.037,24
PY,347.083,0
LI,347.14,22
PY,347.179,0
LI,347.243,27
PY,347.275,0
LI,347.346,30
PY,347.387,0
LI,347.449,27
PY,347.483,0
LI,347.552,30
PY,347.58,0
LI,347.655,30
PY,347.692,0
LI,347.759,29
PY,347.787,0
LI,347.862,24
PY,347.883,0
LI,347.965,22
PY,347.979,0
LI,348.068,18
PY,348.091,0
LI,348.171,25
PY,348.187,0
LI,348.274,24
PY,348.284,0
LI,348.377,22
PY,348.38,0
LI,348.48,25
PY,348.492,0
PY,348.587,0
PY,348.587,0
PY,348.683,0
PY,348.795,0
PY,348.795,0
PY,348.891,0
LI,348.893,25
PY,348.988,0
LI,348.996,27
PY,349.084,0
LI,349.099,20
LI,349.202,25
LI,349.202,25
PY,349.292,0
LI,349.306,13
PY,349.387,0
LI,349.409,24
PY,349.5,0
LI,349.512,23
PY,349.595,0
LI,349.615,22
PY,349.692,0
LI,349.718,20
PY,349.788,0
LI,349.821,19
PY,349.9,0
LI,349.924,20
PY,349.996,0
LI,350.027,23
PY,350.092,0
LI,350.131,27
PY,350.189,0
PY,350.3,0
LI,350.337,25
PY,350.397,0
LI,350.44,18
PY,350.492,0
PY,350.604,0
PY,350.604,0
LI,350.646,25
PY,350.7,0
PY,350.796,0
LI,350.853,19
PY,350.893,0
LI,350.956,28
PY,351.005,0
LI,351.059,24
PY,351.101,0
LI,351.162,30
PY,351.197,0
LI,351.265,22
PY,351.309,0
LI,351.368,22
PY,351.404,0
LI,351.471,20
PY,351.5,0
LI,351.575,29
PY,351.597,0
LI,351.678,30
LI,351.781,20
PY,351.805,0
LI,351.884,28
PY,351.901,0
LI,351.987,23
PY,352.013,0
PY,352.109,0
PY,352.109,0
LI,352.193,25
PY,352.204,0
LI,352.296,29
PY,352.301,0
LI,352.4,23
PY,352.414,0
LI,352.503,19
PY,352.509,0
LI,352.606,23
LI,352.606,23
PY,352.717,0
PY,352.717,0
PY,352.813,0
PY,352.813,0
LI,352.915,27
LI,352.915,27
PY,353.006,0
LI,353.018,22
LI,353.122,22
LI,353.122,22
PY,353.214,0
LI,353.225,24
PY,353.309,0
LI,353.328,25
PY,353.405,0
LI,353.431,28
LI,353.534,28
LI,353.534,28
PY,353.613,0
LI,353.637,25
PY,353.71,0
LI,353.74,23
LI,353.843,20
LI,353.843,20
PY,353.918,0
LI,353.947,17
PY,354.014,0
LI,354.05,22
PY,354.109,0
LI,354.153,18
PY,354.221,0
LI,354.256,15
PY,354.317,0
LI,354.359,23
PY,354.414,0
LI,354.462,29
PY,354.526,0
LI,354.565,24
PY,354.622,0
LI,354.669,32
PY,354.718,0
LI,354.772,23
PY,354.814,0
LI,354.875,30
PY,354.926,0
LI,354.978,25
PY,355.021,0
LI,355.081,18
PY,355.118,0
LI,355.184,17
PY,355.214,0
LI,355.287,25
PY,355.326,0
LI,355.39,30
PY,355.422,0
PY,355.518,0
PY,355.518,0
LI,355.597,25
PY,355.63,0
LI,355.7,25
PY,355.726,0
LI,355.803,28
PY,355.823,0
PY,355.918,0
PY,355.918,0
LI,356.009,24
PY,356.031,0
LI,356.112,27
PY,356.126,0
PY,356.222,0
PY,356.222,0
LI,356.319,32
PY,356.334,0
PY,356.43,0
PY,356.43,0
LI,356.525,28
PY,356.526,0
LI,356.628,30
LI,356.628,30
LI,356.731,32
LI,356.834,27
LI,356.834,27
PY,356.926,0
LI,356.937,23
LI,357.041,25
LI,357.041,25
PY,357.134,0
LI,357.144,24
PY,357.23,0
LI,357.247,30
PY,357.327,0
LI,357.35,23
PY,357.439,0
LI,357.453,27
LI,357.556,28
LI,357.556,28
PY,357.631,0
LI,357.659,34
LI,357.763,29
PY,357.838,0
LI,357.866,23
PY,357.934,0
LI,357.969,29
PY,358.031,0
LI,358.072,25
PY,358.142,0
LI,358.175,24
PY,358.239,0
LI,358.278,28
PY,358.335,0
LI,358.381,20
PY,358.431,0
LI,358.484,27
PY,358.543,0
LI,358.588,28
PY,358.638,0
LI,358.691,29
PY,358.734,0
LI,358.794,25
PY,358.846,0
LI,358.897,35
PY,358.943,0
LI,359,23
PY,359.039,0
LI,359.103,24
PY,359.135,0
LI,359.206,23
PY,359.247,0
LI,359.31,29
PY,359.343,0
LI,359.413,23
PY,359.438,0
LI,359.516,23
PY,359.551,0
LI,359.619,23
PY,359.646,0
LI,359.722,28
PY,359.839,0
PY,359.839,0
LI,359.928,27
PY,359.951,0
LI,360.031,32
PY,360.047,0
PY,360.143,0
PY,360.143,0
LI,360.238,33
PY,360.255,0
LI,360.341,22
PY,360.351,0
LI,360.444,24
PY,360.446,0
PY,360.543,0
LI,360.547,30
PY,360.655,0
PY,360.655,0
LI,360.753,25
LI,360.753,25
LI,360.857,14
LI,360.857,14
LI,360.96,27
LI,360.96,27
LI,361.063,28
LI,361.166,25
LI,361.166,25
PY,361.248,0
LI,361.269,25
PY,361.36,0
LI,361.372,30
PY,361.455,0
LI,361.475,25
PY,361.551,0
LI,361.579,23
PY,361.647,0
LI,361.682,30
PY,361.759,0
LI,361.785,25
PY,361.856,0
LI,361.888,28
PY,361.952,0
LI,361.991,29
LI,362.094,29
LI,362.094,29
PY,362.16,0
PY,362.255,0
PY,362.255,0
LI,362.3,33
PY,362.351,0
LI,362.404,27
PY,362.463,0
LI,362.507,24
PY,362.559,0
PY,362.656,0
PY,362.656,0
LI,362.713,28
PY,362.768,0
LI,362.816,28
PY,362.864,0
LI,362.919,32
PY,362.96,0
LI,363.022,25
PY,363.055,0
LI,363.125,28
PY,363.168,0
LI,363.229,18
PY,363.263,0
PY,363.359,0
PY,363.359,0
LI,363.435,23
